lead_id,status,lead_date,region,vehicle_model,ga_client_id,application_id
320987,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
320974,Cancelled,06/01/2023,Other,Samsung Galaxy A23 64GB,3397310406,
321113,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A04 64GB,3397310406,
321156,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
321260,Cancelled,07/01/2023,Other,Samsung Galaxy A12 64GB,3397310406,
320695,New,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
321038,Application submitted,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,692298538.3,449977
320723,New,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
321122,Cancelled,06/01/2023,Meru,Samsung Galaxy A53 128GB,3397310406,
320735,Cancelled,06/01/2023,Other,Samsung Galaxy A53 128GB,3397310406,
320986,New,06/01/2023,,Samsung Galaxy A53 128GB,3397310406,
320548,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
320724,New,06/01/2023,Nairobi,Samsung Galaxy A23 64GB,3397310406,
320950,Application submitted,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,2452362068,455163
320736,Application submitted,06/01/2023,Nairobi,Samsung Galaxy A12 64GB,1562009492,455219
321170,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,3397310406,
320765,Application submitted,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,3204564328,455196
320866,Cancelled,06/01/2023,Kisii,Samsung Galaxy A23 64GB,3397310406,
320753,Application submitted,06/01/2023,Nairobi,Samsung Galaxy A04 64GB,3941009540,455201
320979,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A04 64GB,3397310406,
320742,Application submitted,06/01/2023,Nairobi,Samsung Galaxy A23 64GB,2805852162,455212
314670,Application submitted,28/12/2022,Other,Samsung Galaxy A04 64GB,2337598634,449014
321228,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,3397310406,
320744,New,06/01/2023,,Samsung Galaxy A12 64GB,3397310406,
320802,New,06/01/2023,,Samsung Galaxy A53 128GB,3397310406,
320929,Cancelled,06/01/2023,Mombasa,Samsung Galaxy A23 64GB,3397310406,
321089,Cancelled,06/01/2023,Kiambu,Samsung Galaxy A12 64GB,3397310406,
320760,New,06/01/2023,,Samsung Galaxy A23 64GB,3397310406,
320854,Cancelled,06/01/2023,Machakos,Samsung Galaxy A53 128GB,3397310406,
321042,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A23 64GB,3397310406,
321180,New,07/01/2023,,Samsung Galaxy A23 64GB,3397310406,
321250,Cancelled,07/01/2023,Kakamega,Samsung Galaxy A12 64GB,3397310406,
321179,Application submitted,07/01/2023,Nairobi,Samsung Galaxy A12 64GB,669830944.3,449936
320961,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A12 64GB,3397310406,
320814,Cancelled,06/01/2023,Other,Samsung Galaxy A12 64GB,3397310406,
320799,Cancelled,06/01/2023,Kiambu,Samsung Galaxy A23 64GB,3397310406,
321169,Cancelled,07/01/2023,Kisii,Samsung Galaxy A53 128GB,3397310406,
321015,New,06/01/2023,,Samsung Galaxy A23 64GB,3397310406,
321152,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A04 64GB,3397310406,
320934,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
320848,Cancelled,06/01/2023,Other,Samsung Galaxy A12 64GB,3397310406,
321196,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,3397310406,
320868,Cancelled,06/01/2023,Other,Samsung Galaxy A23 64GB,3397310406,
321215,Application submitted,07/01/2023,Nairobi,Samsung Galaxy A12 64GB,918240458.3,449113
320872,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,3397310406,
320909,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A04 64GB,3816976524,
320886,Cancelled,06/01/2023,Meru,Samsung Galaxy A53 128GB,267506290.3,
321160,Cancelled,07/01/2023,Machakos,Samsung Galaxy A53 128GB,2285020304,
321298,New,07/01/2023,,Samsung Galaxy A53 128GB,3522476716,
320888,New,06/01/2023,,Samsung Galaxy A23 64GB,3601636440,
321115,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A04 64GB,342205966.3,
320902,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,2717669080,
320941,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A23 64GB,349695882.3,
321045,Cancelled,06/01/2023,Other,Samsung Galaxy A23 64GB,2210329448,
320920,Cancelled,06/01/2023,Mombasa,Samsung Galaxy A53 128GB,2943435848,
321108,Cancelled,06/01/2023,Kisii,Samsung Galaxy A23 64GB,2975651412,
321114,Application submitted,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,4087858926,449775
320947,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,265994690.3,
320959,Cancelled,06/01/2023,Kiambu,Samsung Galaxy A53 128GB,4279921394,
320960,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A23 64GB,2932765904,
320965,New,06/01/2023,,Samsung Galaxy A53 128GB,71210034.33,
321317,New,07/01/2023,,Samsung Galaxy A12 64GB,1289640022,
321335,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A04 64GB,1691069538,
321013,Cancelled,06/01/2023,Other,Samsung Galaxy A53 128GB,771045618.3,
321028,Cancelled,06/01/2023,Kiambu,Samsung Galaxy A23 64GB,3483963802,
321070,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A23 64GB,387109890.3,
321014,Application submitted,06/01/2023,Nairobi,Samsung Galaxy A12 64GB,2963273262,455113
321320,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A53 128GB,1379257336,
321029,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A23 64GB,,
321127,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,2684721376,
321328,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,3489765152,
321067,Application submitted,06/01/2023,Nairobi,Samsung Galaxy A23 64GB,973159110.3,449969
321151,Cancelled,07/01/2023,Other,Samsung Galaxy A53 128GB,516328128.3,
321434,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A53 128GB,2881212626,
321139,New,07/01/2023,,Samsung Galaxy A23 64GB,,
321099,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A23 64GB,695120592.3,
321251,Cancelled,07/01/2023,Kakamega,Samsung Galaxy A04 64GB,157689644.3,
321109,New,06/01/2023,,Samsung Galaxy A53 128GB,3504751004,
321124,Cancelled,06/01/2023,Nairobi,Samsung Galaxy A53 128GB,2901210490,
321290,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A53 128GB,58498156.33,
321415,Application submitted,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,2392324104,455099
321161,Cancelled,07/01/2023,Kisii,Samsung Galaxy A53 128GB,2388971348,
321168,Cancelled,07/01/2023,Kiambu,Samsung Galaxy A53 128GB,1885042318,
321176,Cancelled,07/01/2023,Other,Samsung Galaxy A23 64GB,3653928332,
321178,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A53 128GB,2940635450,
321226,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,2206825520,
321280,New,07/01/2023,,Samsung Galaxy A23 64GB,930285076.3,
321283,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A12 64GB,2421719600,
321292,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A53 128GB,1187690134,
321293,New,07/01/2023,,Samsung Galaxy A53 128GB,290081520.3,
321295,Cancelled,07/01/2023,Kisii,Samsung Galaxy A53 128GB,1439955338,
321353,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A53 128GB,2977481430,
321386,Cancelled,07/01/2023,Nakuru,Samsung Galaxy A53 128GB,,
321518,New,07/01/2023,,Samsung Galaxy A04 64GB,1100430510,
321634,Application submitted,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,3401837754,455020
321387,New,07/01/2023,,Samsung Galaxy A53 128GB,809361822.3,
321467,Cancelled,07/01/2023,Meru,Samsung Galaxy A23 64GB,,
321472,Cancelled,07/01/2023,Nakuru,Samsung Galaxy A53 128GB,3623657102,
321476,Cancelled,07/01/2023,Nakuru,Samsung Galaxy A12 64GB,1777410446,
321478,Cancelled,07/01/2023,Kiambu,Samsung Galaxy A53 128GB,169748744.3,
321503,New,07/01/2023,,Samsung Galaxy A23 64GB,4135069882,
327783,Cancelled,17/01/2023,Nairobi,Samsung Galaxy A04,3996189594,
321486,New,07/01/2023,,Samsung Galaxy A12 64GB,4287809154,
321346,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,3698271458,
321417,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A53 128GB,3197073756,
321450,Cancelled,07/01/2023,Other,Samsung Galaxy A53 128GB,3159919280,
321743,Cancelled,08/01/2023,Other,Samsung Galaxy A53 128GB,4077451796,
321369,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A12 64GB,1841776206,
321389,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A53 128GB,,
321569,Cancelled,07/01/2023,Other,Samsung Galaxy A04 64GB,,
321490,Cancelled,07/01/2023,Kakamega,Samsung Galaxy A23 64GB,,
321682,New,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,,
321492,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,,
321526,Application submitted,07/01/2023,Nairobi,Samsung Galaxy A12 64GB,2162043234,455049
321499,Application submitted,07/01/2023,Nairobi,Samsung Galaxy A04 64GB,291137910.3,455083
321543,Application submitted,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,367146564.3,455044
321612,Application submitted,07/01/2023,Nairobi,Samsung Galaxy A53 128GB,990206444.3,455029
321581,Application submitted,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,3696101742,451107
321586,Cancelled,07/01/2023,Nairobi,Samsung Galaxy A23 64GB,,
321945,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,,
321648,New,07/01/2023,,Samsung Galaxy A53 128GB,,
321676,New,08/01/2023,,Samsung Galaxy A53 128GB,,
321680,Cancelled,08/01/2023,Kakamega,Samsung Galaxy A53 128GB,,
322240,New,09/01/2023,Nairobi,Samsung Galaxy A04 64GB,,
322044,New,08/01/2023,Nairobi,Samsung Galaxy A04 64GB,2758839968,
321851,New,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,3379264382,
321730,New,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,2874504800,
321763,New,08/01/2023,Nairobi,Samsung Galaxy A12 64GB,1165787458,
321769,New,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,1359285948,
321783,New,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,3804608170,
321902,Cancelled,08/01/2023,Other,Samsung Galaxy A53 128GB,90268792.33,
321887,New,08/01/2023,Nairobi,Samsung Galaxy A12 64GB,1786935898,
321830,New,08/01/2023,,Samsung Galaxy A53 128GB,1602533146,
321834,Cancelled,08/01/2023,Kakamega,Samsung Galaxy A53 128GB,1047969118,
321848,Cancelled,08/01/2023,Kiambu,Samsung Galaxy A53 128GB,329891860.3,
321909,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,3938733346,
322267,Cancelled,09/01/2023,Other,Samsung Galaxy A53 128GB,3876677260,
322076,New,08/01/2023,Nairobi,Samsung Galaxy A12 64GB,,
322103,New,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,2037606402,
322156,New,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,3482629900,
321859,New,08/01/2023,,Samsung Galaxy A53 128GB,1774273676,
322008,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,1329949390,
322166,New,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,3136360698,
321871,Cancelled,08/01/2023,Kisii,Samsung Galaxy A23 64GB,3216074408,
321921,Cancelled,08/01/2023,Mombasa,Samsung Galaxy A53 128GB,1994941282,
322169,Cancelled,09/01/2023,Other,Samsung Galaxy A23 64GB,3630896038,
321895,New,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,1140825864,
322461,New,09/01/2023,,Samsung Galaxy A53 128GB,2580272394,
322104,New,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,1634780268,
321903,New,08/01/2023,,Samsung Galaxy A53 128GB,335766348.3,
321906,New,08/01/2023,,Samsung Galaxy A04 64GB,4005876952,
322086,Cancelled,08/01/2023,Other,Samsung Galaxy A04 64GB,1661323352,
322089,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,,
321912,Cancelled,08/01/2023,Mombasa,Samsung Galaxy A53 128GB,177309502.3,
321916,Cancelled,08/01/2023,Nakuru,Samsung Galaxy A23 64GB,,
321930,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A04 64GB,2932630276,
321952,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,2915288358,
321956,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,2416067098,
321990,Cancelled,08/01/2023,Kakamega,Samsung Galaxy A23 64GB,3425173110,
321991,New,08/01/2023,,Samsung Galaxy A53 128GB,4119812890,
322002,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,2162230514,
322015,Cancelled,08/01/2023,Bungoma,Samsung Galaxy A53 128GB,3835537052,
322029,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,3529219770,
322228,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,2454953762,
322248,New,09/01/2023,Nairobi,Samsung Galaxy A12 64GB,602561922.3,
321966,New,08/01/2023,,Samsung Galaxy A53 128GB,3454557428,
322014,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,2642177962,
322110,New,08/01/2023,,Samsung Galaxy A23 64GB,1838202512,
322157,Cancelled,08/01/2023,Kiambu,Samsung Galaxy A53 128GB,4234224964,
322244,New,09/01/2023,,Samsung Galaxy A04 64GB,1277227280,
322173,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,2686876558,
322189,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,1966949406,
322213,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,3956538358,
322326,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,1172836518,
321974,Cancelled,08/01/2023,Kiambu,Samsung Galaxy A23 64GB,1306575648,
321980,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,812141596.3,
321982,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,3683049948,
322030,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,3991708336,
322297,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,1948847040,
322160,New,08/01/2023,Nairobi,Samsung Galaxy A12 64GB,4205126622,
321994,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,3760064236,
322000,Cancelled,08/01/2023,Kisii,Samsung Galaxy A53 128GB,1666292972,
322017,New,08/01/2023,,Samsung Galaxy A04 64GB,3605350934,
322220,Cancelled,09/01/2023,Kiambu,Samsung Galaxy A53 128GB,2837436632,
322254,Cancelled,09/01/2023,Kisii,Samsung Galaxy A53 128GB,3821840750,
322325,Cancelled,09/01/2023,Nakuru,Samsung Galaxy A53 128GB,2855709836,
322210,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,1344238154,
322070,New,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,963329498.3,
322091,New,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,2319406578,
322033,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A12 64GB,2009588324,
322036,Cancelled,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,1173769542,
322040,New,08/01/2023,,Samsung Galaxy A53 128GB,3409329580,
322096,Cancelled,08/01/2023,Nakuru,Samsung Galaxy A23 64GB,2153199856,
322138,New,08/01/2023,,Samsung Galaxy A23 64GB,3360001876,
322218,Cancelled,09/01/2023,Other,Samsung Galaxy A23 64GB,636310878.3,
322324,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,3599549232,
322286,Cancelled,09/01/2023,Other,Samsung Galaxy A53 128GB,270109962.3,
322229,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,379173230.3,
322041,New,08/01/2023,Nairobi,Samsung Galaxy A12 64GB,3628000598,
322042,New,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,3333181190,
322345,Cancelled,09/01/2023,Meru,Samsung Galaxy A53 128GB,3279492248,
322064,Cancelled,08/01/2023,Kakamega,Samsung Galaxy A53 128GB,3813637548,
322154,Cancelled,08/01/2023,Nakuru,Samsung Galaxy A53 128GB,1480334730,
322176,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,2934360608,
322075,Cancelled,08/01/2023,Other,Samsung Galaxy A23 64GB,79088048.33,
322419,Cancelled,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,2693639560,
322082,New,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,3595082372,
322183,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,3759600206,
322128,Cancelled,08/01/2023,Kisii,Samsung Galaxy A53 128GB,63516756.33,
322163,New,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,433562620.3,
322095,New,08/01/2023,,Samsung Galaxy A12 64GB,1486546726,
322242,Cancelled,09/01/2023,Other,Samsung Galaxy A53 128GB,1449120820,
322124,New,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,3812937790,
322164,New,08/01/2023,Nairobi,Samsung Galaxy A53 128GB,3092267222,
322182,Cancelled,09/01/2023,Kiambu,Samsung Galaxy A04 64GB,342138908.3,
322187,New,09/01/2023,Nairobi,Samsung Galaxy A12 64GB,3638228818,
322120,New,08/01/2023,Nairobi,Samsung Galaxy A23 64GB,1146896440,
322134,Cancelled,08/01/2023,Nakuru,Samsung Galaxy A23 64GB,1090277872,
322142,New,08/01/2023,Nairobi,Samsung Galaxy A04 64GB,4169008142,
322167,Cancelled,08/01/2023,Other,Samsung Galaxy A53 128GB,1397640432,
322172,New,09/01/2023,,Samsung Galaxy A23 64GB,2021296010,
322282,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,4156793188,
322178,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,3993085736,
322212,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,602114814.3,
322245,Cancelled,09/01/2023,Kakamega,Samsung Galaxy A53 128GB,2244194826,
322388,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,654727020.3,
322208,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,2425396688,
322216,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,2939005688,
322370,New,09/01/2023,Nairobi,Samsung Galaxy A12 64GB,1234954460,
322269,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,2883560680,
322255,New,09/01/2023,,Samsung Galaxy A53 128GB,1722438622,
322417,Cancelled,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,3389327470,
322447,New,09/01/2023,,Samsung Galaxy A04 64GB,2816033322,
322468,Cancelled,09/01/2023,Kiambu,Samsung Galaxy A12 64GB,1701716900,
322485,Cancelled,09/01/2023,Other,Samsung Galaxy A53 128GB,2559520034,
322256,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,315154450.3,
322681,Cancelled,09/01/2023,Other,Samsung Galaxy A23 64GB,1544545464,
322692,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,2176885428,
322932,New,10/01/2023,,Samsung Galaxy A12 64GB,2059974740,
322266,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,649157308.3,
322427,Cancelled,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,3682046578,
322448,Cancelled,09/01/2023,Kiambu,Samsung Galaxy A23 64GB,108654960.3,
322834,New,09/01/2023,,Samsung Galaxy A23 64GB,1398626626,
322268,New,09/01/2023,Nairobi,Samsung Galaxy A12 64GB,1536892856,
322284,New,09/01/2023,,Samsung Galaxy A53 128GB,2470996182,
322289,Cancelled,09/01/2023,Other,Samsung Galaxy A04 64GB,3954229076,
322477,Cancelled,09/01/2023,Bungoma,Samsung Galaxy A23 64GB,2997747594,
322607,Cancelled,09/01/2023,Kiambu,Samsung Galaxy A23 64GB,3990280552,
322346,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,2732682254,
322386,New,09/01/2023,,Samsung Galaxy A53 128GB,2021654364,
322358,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,3588287190,
322329,Cancelled,09/01/2023,Other,Samsung Galaxy A53 128GB,591298242.3,
322336,Cancelled,09/01/2023,Other,Samsung Galaxy A04 64GB,1179950234,
322658,Cancelled,09/01/2023,,Samsung Galaxy A12 64GB,2884221078,
322372,New,09/01/2023,,Samsung Galaxy A04 64GB,1223635092,
322446,New,09/01/2023,,Samsung Galaxy A04 64GB,3194335360,
322989,New,10/01/2023,,Samsung Galaxy A04 64GB,3159901244,
322389,Cancelled,09/01/2023,Kiambu,Samsung Galaxy A12 64GB,504256180.3,
322886,Cancelled,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,3431598494,
322428,Cancelled,09/01/2023,Kiambu,Samsung Galaxy A23 64GB,951588884.3,
322605,Cancelled,09/01/2023,Other,Samsung Galaxy A23 64GB,3215391696,
322824,Cancelled,09/01/2023,Nakuru,Samsung Galaxy A12 64GB,2692530008,
322444,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,1151784622,
322520,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,1574556176,
322452,Cancelled,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,3011104944,
322591,Cancelled,09/01/2023,Other,Samsung Galaxy A53 128GB,3838714144,
322695,Cancelled,09/01/2023,Bungoma,Samsung Galaxy A53 128GB,2910654824,
322761,New,09/01/2023,,Samsung Galaxy A23 64GB,1940192320,
322767,New,09/01/2023,Nairobi,Samsung Galaxy A12 64GB,2350611908,
323134,New,10/01/2023,,Samsung Galaxy A04 64GB,991425722.3,
322473,Cancelled,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,1545147150,
322974,Cancelled,10/01/2023,Mombasa,Samsung Galaxy A23 64GB,3262868286,
322490,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,4033127560,
322600,New,09/01/2023,Nairobi,Samsung Galaxy A04 64GB,,
322626,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,4472058.335,
322933,Application submitted,10/01/2023,Nairobi,Samsung Galaxy A53 128GB,4242918670,450517
322872,New,09/01/2023,Nairobi,Samsung Galaxy A12 64GB,2773164866,
322610,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,3199709738,
322536,Cancelled,09/01/2023,,Samsung Galaxy A23 64GB,2392548090,
322547,Cancelled,09/01/2023,Kiambu,Samsung Galaxy A23 64GB,3219379056,
322762,Cancelled,09/01/2023,Nakuru,Samsung Galaxy A23 64GB,182961268.3,
323081,New,10/01/2023,,Samsung Galaxy A53 128GB,4070215000,
323218,New,10/01/2023,Nairobi,Samsung Galaxy A23 64GB,3666803434,
322812,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,3879879140,
322528,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,1359285948,
322895,Cancelled,09/01/2023,Nakuru,Samsung Galaxy A53 128GB,2516777228,
322961,Cancelled,10/01/2023,Nairobi,Samsung Galaxy A53 128GB,2397446612,
322567,Cancelled,09/01/2023,Mombasa,Samsung Galaxy A53 128GB,2491249184,
322817,New,09/01/2023,Nairobi,Samsung Galaxy A04 64GB,3656094242,
322617,New,09/01/2023,,Samsung Galaxy A04 64GB,265293464.3,
323062,New,10/01/2023,Nairobi,Samsung Galaxy A53 128GB,852307794.3,
322815,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,1916267004,
322573,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,1737128682,
322579,Cancelled,09/01/2023,Kiambu,Samsung Galaxy A53 128GB,2540997208,
322581,Cancelled,09/01/2023,Kakamega,Samsung Galaxy A53 128GB,,
322804,New,09/01/2023,,Samsung Galaxy A53 128GB,1464154084,
322996,Cancelled,10/01/2023,Kiambu,Samsung Galaxy A04 64GB,1665263930,
323009,New,10/01/2023,,Samsung Galaxy A53 128GB,3257602984,
322574,New,09/01/2023,Nairobi,Samsung Galaxy A12 64GB,2451112750,
323023,New,10/01/2023,,Samsung Galaxy A53 128GB,1857783708,
323047,Cancelled,10/01/2023,Kiambu,Samsung Galaxy A04 64GB,4024820336,
322585,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,2211852300,
322590,Cancelled,09/01/2023,Other,Samsung Galaxy A04 64GB,3866159598,
322594,New,09/01/2023,,Samsung Galaxy A53 128GB,1087031168,
322615,New,09/01/2023,,Samsung Galaxy A23 64GB,3366474626,
322629,Cancelled,09/01/2023,Other,Samsung Galaxy A53 128GB,3749723050,
323036,New,10/01/2023,Nairobi,Samsung Galaxy A23 64GB,963329498.3,
322896,Cancelled,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,1380036858,
322786,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,1426273856,
322811,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,2115379886,
322636,New,09/01/2023,,Samsung Galaxy A23 64GB,273984644.3,
322637,Cancelled,09/01/2023,Meru,Samsung Galaxy A53 128GB,3161504046,
323011,Cancelled,10/01/2023,Other,Samsung Galaxy A12 64GB,1086176650,
322631,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,2920839304,
322618,Cancelled,09/01/2023,Machakos,Samsung Galaxy A53 128GB,615101616.3,
322662,Cancelled,09/01/2023,Other,Samsung Galaxy A53 128GB,3833294934,
323048,New,10/01/2023,Nairobi,Samsung Galaxy A12 64GB,45485414.33,
322638,Cancelled,09/01/2023,Kilifi,Samsung Galaxy A53 128GB,670740556.3,
322647,Cancelled,09/01/2023,Bungoma,Samsung Galaxy A23 64GB,3599623324,
322969,Cancelled,10/01/2023,Kiambu,Samsung Galaxy A04 64GB,,
322794,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,1028879726,
322836,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,340681642.3,
322684,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,950319896.3,
322676,Cancelled,09/01/2023,Nakuru,Samsung Galaxy A23 64GB,64556680.33,
322685,New,09/01/2023,,Samsung Galaxy A53 128GB,1950716056,
322691,Cancelled,09/01/2023,Bungoma,Samsung Galaxy A53 128GB,3880194064,
323046,New,10/01/2023,Nairobi,Samsung Galaxy A12 64GB,2846419240,
322740,New,09/01/2023,Nairobi,Samsung Galaxy A23 64GB,4023113868,
322756,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,1088512608,
322677,New,09/01/2023,Nairobi,Samsung Galaxy A53 128GB,2163517552,
322852,New,09/01/2023,Nairobi,Samsung Galaxy A12 64GB,964440724.3,
322686,New,09/01/2023,,Samsung Galaxy A53 128GB,2764390666,
322717,New,09/01/2023,,Samsung Galaxy A53 128GB,2421803346,
322720,Cancelled,09/01/2023,Nakuru,Samsung Galaxy A23 64GB,2404781208,
322949,Cancelled,10/01/2023,Nairobi,Samsung Galaxy A12 64GB,3509344170,
322701,Cancelled,09/01/2023,Kisii,Samsung Galaxy A04 64GB,907036658.3,
322790,Cancelled,09/01/2023,Other,Samsung Galaxy A23 64GB,2111630442,
322800,New,09/01/2023,,Samsung Galaxy A12 64GB,530495200.3,
322950,Cancelled,10/01/2023,Nairobi,Samsung Galaxy A53 128GB,1364529058,
